5159;3273;3;2073313
5160;13060;10;3092251
5161;13269;9;1925880
5162;6722;4;3123125
5163;1996;6;203442
5164;5062;4;902206
5165;14291;3;1576955
5166;2691;8;1113452
5167;10752;8;3364902
5168;14667;9;1875538
5169;8796;9;1516849
5170;12899;7;705501
5171;1812;8;2518510
5172;7687;1;3260961
5173;13115;8;5177
5174;9799;5;3478230
5175;9093;1;1226790
5176;1693;7;1275729
5177;13600;1;1622317
5178;1265;6;2403340
5179;9194;5;2485743
5180;3055;4;1928992
5181;6447;10;475590
5182;13154;6;1710843
5183;14306;6;3023820
5184;2906;9;631006
5185;14699;8;1884235
5186;10700;8;3201377
5187;2515;6;1685300
5188;12038;1;2235640
5189;13404;9;831049
5190;11092;7;2413917
5191;11743;6;2720298
5192;10962;3;1039756
5193;10491;4;3444636
5194;12876;1;2763138
5195;12516;2;808045
5196;4463;6;3004642
5197;7363;3;2840339
5198;6569;10;364461
5199;3146;5;1864145
5200;12491;10;3028617
5201;6072;1;394385
5202;2022;9;115066
5203;13778;9;262392
5204;13967;5;2108281
5205;11551;9;1913777
5206;8905;2;1110205
5207;9353;10;2717018
5208;3512;6;3063113
5209;12867;2;347459
5210;13344;6;3519920
5211;14597;9;2217212
5212;13694;10;163879
5213;7630;5;2164283
5214;2491;5;144469
5215;10473;3;2616927
5216;10821;3;215319
5217;12432;10;100004
5218;3943;7;3228196
5219;3317;9;2673909
5220;7033;9;2031189
5221;3239;2;3083874
5222;6611;1;1129671
5223;14452;7;1044896
5224;9997;3;2758806
5225;11131;9;1641189
5226;10115;3;1479592
5227;1507;7;3472019
5228;2044;10;897776
5229;14894;4;2670977
5230;6368;7;1877730
5231;6347;5;2091363
5232;3083;8;1257901
5233;7475;5;539542
5234;2838;6;3113021
5235;6095;10;1535044
5236;14788;4;360887
5237;2308;10;1448911
5238;10859;7;915933
5239;9131;10;2373490
5240;7888;3;774454
5241;12352;2;485067
5242;7739;3;2278087
5243;9939;5;1888710
5244;14045;1;966900
5245;9406;9;197502
5246;13260;9;2557295
5247;7593;6;2531022
5248;12305;10;3300514
5249;13235;5;146652
5250;3744;10;592872
5251;3354;4;2905202
5252;8228;8;3267763
5253;4674;5;1346156
5254;8495;7;3488949
5255;4533;4;3600148
5256;12197;2;2920819
5257;2792;8;2726087
5258;10076;3;1159376
5259;4357;2;467497
5260;12556;8;434521
5261;10306;4;1293738
5262;5496;3;1819303
5263;7097;6;392730
5264;8310;5;2125155
5265;13385;2;1429083
5266;2041;3;959021
5267;1730;7;3279663
5268;1084;2;2706790
5269;10938;1;2265500
5270;3335;1;2256277
5271;8521;10;2422010
5272;9505;6;2839679
5273;1417;5;855102
5274;6844;2;1900009
5275;5528;3;1546670
5276;3786;7;806147
5277;2559;2;2896708
5278;10793;9;78611
5279;6597;9;2561688
5280;14676;10;2740102
5281;2900;9;2604083
5282;7431;5;172209
5283;1725;10;751547
5284;10689;2;2078401
5285;3846;1;2628183
5286;7241;6;2479401
5287;8738;2;3567733
5288;12935;9;706712
5289;10293;1;3168829
5290;8062;9;2270408
5291;1307;4;1290112
5292;12175;3;290374
5293;1929;3;448559
5294;8457;10;1939364
5295;6994;3;3136557
5296;10660;2;2321495
5297;2289;8;1885411
5298;12827;4;3419456
5299;2798;2;3193665
5300;6913;7;2893951
5301;7152;9;2933040
5302;1816;5;3479759
5303;3883;8;1035105
5304;9424;1;1546035
5305;14351;3;1827147
5306;4260;7;65861
5307;7686;6;2412792
5308;12214;7;3102191
5309;9617;9;1942780
5310;13887;3;2794590
5311;9724;2;24241
5312;9009;5;2648164
5313;13158;1;2253559
5314;2102;8;1383396
5315;1000;3;1485896
5316;14279;8;1121889
5317;6944;1;1067946
5318;13104;7;1970506
5319;3831;7;3152578
5320;1377;1;2604942
5321;5454;1;1047323
5322;5090;3;2573718
5323;13268;9;3194325
5324;4503;2;3650872
5325;8598;5;966431
5326;8112;10;2132183
5327;10799;10;2391498
5328;4512;3;2571772
5329;12831;10;2419489
5330;13551;10;2881490
5331;14292;5;2576638
5332;4729;4;3133214
5333;10437;3;540616
5334;2795;2;3323354
5335;12316;9;3462888
5336;10420;2;2780274
5337;3793;6;2792705
5338;12391;9;2861799
5339;3155;4;251549
5340;4048;8;2562530
5341;7548;8;66920
5342;10326;7;465832
5343;4093;1;2419523
5344;5806;1;374732
5345;6313;2;2246625
5346;11635;9;2298172
5347;2914;3;1692462
5348;2242;6;2720793
5349;14996;10;453863
5350;2841;1;2014960
5351;1125;7;1253473
5352;9552;5;3570974
5353;5155;4;266891
5354;10833;10;589165
5355;7674;9;1847049
5356;12750;9;359846
5357;11451;1;286357
5358;1282;2;1039976
5359;11172;3;580060
5360;1052;3;3350381
5361;12847;7;1330546
5362;7547;10;3496889
5363;7112;10;683264
5364;7236;5;2717174
5365;12109;7;218192
5366;6000;9;546596
5367;9889;1;2108120
5368;11112;6;2585779
5369;1681;1;1576583
5370;11269;4;2361902
5371;5818;3;1984742
5372;10202;6;1862244
5373;1447;5;1718903
5374;7880;7;590361
5375;8263;10;2538581
5376;3782;8;581784
5377;1892;8;154300
5378;12767;6;2819646
5379;14096;1;1404849
5380;13738;7;2324421
5381;7723;9;439961
5382;1337;1;3326008
5383;8514;6;2118592
5384;7211;8;404446
5385;7200;3;1627943
5386;4377;10;2661312
5387;8035;5;2866647
5388;4966;8;3607183
5389;5714;4;1476766
5390;13670;10;3103675
5391;14208;8;2494286
5392;2983;5;1752896
5393;10653;10;2282169
5394;1317;6;556753
5395;10666;2;1232735
5396;2808;8;225792
5397;6737;4;3438367
5398;12408;9;3358480
5399;8022;4;156989
5400;14283;1;1700543
5401;4323;3;190169
5402;8400;3;2762716
5403;8807;6;1144525
5404;4656;8;1747433
5405;4089;4;30579
5406;10492;6;3047247
5407;11763;10;1852429
5408;13857;2;3332731
5409;13602;1;1706484
5410;13584;1;1265573
5411;11222;10;205626
5412;8351;4;1122476
5413;12569;8;3291373
5414;14958;9;1911730
5415;13510;7;2911114
5416;12465;10;1660332
5417;1465;3;1378389
5418;8254;7;279046
5419;14234;7;1089770
5420;7118;6;1212514
5421;5652;9;1335724
5422;13744;7;2156685
5423;1412;2;1109110
5424;9483;2;2129329
5425;14345;3;3523765
5426;6628;9;232089
5427;3380;5;3235919
5428;8684;1;1162521
5429;11510;10;3013887
5430;11315;8;2312949
5431;12127;7;799385
5432;7462;7;452026
5433;10814;3;2663110
5434;13882;5;3360236
5435;9906;2;2134618
5436;1853;3;1332915
5437;9293;4;2182003
5438;9553;1;371485
5439;6633;1;374124
5440;10883;4;2236551
5441;4646;7;809380
5442;10486;8;3190130
5443;9107;1;1901360
5444;2369;4;211621
5445;2078;1;2898148
5446;13836;6;1372120
5447;12782;2;2117860
5448;2440;8;370818
5449;3882;8;1301610
5450;7572;7;3228196
5451;4579;7;2503096
5452;9671;5;3159682
5453;11467;8;2268949
5454;13316;1;2600397
5455;6524;2;365015
5456;8312;5;1689437
5457;2221;4;1653548
5458;7030;1;2671190
5459;14338;1;1880084
5460;10246;4;3454509
5461;5372;4;3466927
5462;1922;9;689937
5463;5675;1;318990
5464;7722;10;3049287
5465;13576;9;466725
5466;12995;10;3409436
5467;13392;8;2115447
5468;6528;1;3586955
5469;2710;8;3432598
5470;5723;10;1578290
5471;7538;5;3133906
5472;9862;10;1007604
5473;1996;6;3560569
5474;1908;6;2508825
5475;5410;8;403341
5476;11488;1;1801551
5477;1144;9;255444
5478;5297;2;897834
5479;6560;4;2886636
5480;6158;6;2151685
5481;9401;9;1770450
5482;4787;1;2865343
5483;9810;5;3516583
5484;8152;8;3441243
5485;10678;1;3465601
5486;14036;7;1295572
5487;1549;10;1838831
5488;13421;2;63371
5489;4632;4;2995408
5490;14601;5;445444
5491;12815;9;3335453
5492;8441;8;3166567
5493;3238;9;2147265
5494;11098;1;575615
5495;11915;8;2425359
5496;6603;1;119726
5497;9493;6;2871387
5498;13581;5;2508005
5499;10217;5;3401196
5500;14461;2;3145298
5501;1137;3;2912333
5502;1896;1;2186236
5503;2657;7;593889
5504;12061;8;3379317
5505;4192;9;94582
5506;2451;10;1495955
5507;9472;10;3254872
5508;14928;6;3415818
5509;8023;9;2197236
5510;5559;5;2219263
5511;1972;7;1434015
5512;4093;8;756090
5513;4263;7;3440225
5514;6193;4;3383885
5515;4681;6;1684378
5516;11150;5;601966
5517;8188;2;829438
5518;12246;7;533655
5519;10251;8;3239557
5520;11224;9;2826982
5521;4324;4;1570436
5522;8586;9;2052758
5523;13993;9;592148
5524;14164;5;2987887
5525;8051;1;1898957
5526;14050;1;3623363
5527;12504;3;2516160
5528;3953;4;2985461
5529;12805;3;84288
5530;7280;5;283974
5531;6607;8;2585793
5532;9199;3;1403641
5533;3778;8;1152353
5534;6721;10;3397587
5535;11527;10;2895275
5536;4003;3;3239651
5537;10680;7;2271747
5538;6099;10;137663
5539;3787;2;3346911
5540;11240;4;1969850
5541;7234;8;1696491
5542;1518;4;2078917
5543;8297;3;1521805
5544;5063;5;776397
5545;7722;2;2667044
5546;14110;6;2579394
5547;6617;3;3382081
5548;14829;10;2419549
5549;5018;10;2546801
5550;10207;8;1823740
5551;1971;10;2946100
5552;5191;1;2338084
5553;12323;3;2924413
5554;8630;3;574843
5555;14936;9;1575098
5556;1976;1;860048
5557;10421;5;1594941
5558;5023;7;1261987
5559;3972;1;1480551
5560;4547;4;127180
5561;10820;8;2636008
5562;7074;3;269556
5563;4901;3;3331972
5564;4508;10;1913410
5565;14292;7;3289421
5566;13736;4;31147
5567;10899;5;3259584
5568;10599;8;43156
5569;1282;5;489015
5570;7030;8;2100535
5571;14207;3;1986311
5572;3214;5;691867
5573;7506;5;842393
5574;9167;5;1270104
5575;10942;8;1130609
5576;11860;10;3147471
5577;8193;10;531338
5578;4289;10;3471086
5579;9294;9;321306
5580;1137;1;2975268
5581;1416;9;241299
5582;14089;9;97362
5583;2462;7;438918
5584;11799;7;1916199
5585;1109;9;993420
5586;1850;9;247902
5587;13813;5;2135263
5588;11732;1;578194
5589;2355;3;1823034
5590;11538;10;2035412
5591;6246;9;1645177
5592;14771;6;1010073
5593;9406;1;2312879
5594;13851;10;3220321
5595;8841;8;2989606
5596;12572;9;1427629
5597;11342;10;2403088
5598;3956;6;3263946
5599;7591;1;1143001
5600;6061;6;2636206
5601;10612;9;2975773
5602;10798;8;3339313
5603;12846;9;1930655
5604;1360;4;446412
5605;3535;6;3493376
5606;11045;10;2254759
5607;5609;7;1495971
5608;7662;2;1654515
5609;13145;5;3100088
5610;1264;9;2083127
5611;11079;2;329517
5612;5448;1;1779524
5613;1584;2;941115
5614;11151;2;2161250
5615;12218;4;3541740
5616;12547;7;2539348
5617;9489;6;3486245
5618;2876;10;1416096
5619;12802;7;920290
5620;3749;2;3041542
5621;14202;3;1551953
5622;9096;5;2681811
5623;3153;7;1875633
5624;9525;3;2109929
5625;2458;6;455614
5626;4145;8;976268
5627;8280;6;2034961
5628;2495;3;1278084
5629;6429;7;1936239
5630;12201;6;3359071
5631;9216;8;744707
5632;10799;7;923032
5633;2602;6;2328330
5634;1254;2;1340523
5635;1771;5;3655514
5636;10013;9;558170
5637;10744;8;1822511
5638;3696;8;3648173
5639;7070;4;2078418
5640;14757;7;2394951
5641;8189;9;2407904
5642;4233;2;481029
5643;7295;1;1133886
5644;1530;3;3395528
5645;12467;4;1706382
5646;4939;5;3521284
5647;5783;3;69041
5648;10822;5;152185
5649;11033;3;3334404
5650;8089;1;450696
5651;3574;10;1596832
5652;7922;3;987099
5653;2127;3;2344064
5654;13352;5;1757304
5655;1465;8;1084794
5656;4375;9;294061
5657;9130;7;1463835
5658;3940;10;3476315
5659;7434;5;3646590
5660;1799;7;2517297
5661;2704;9;219810
5662;9179;7;218184
5663;8353;6;3373896
5664;6376;4;3396741
5665;1402;3;1338764
5666;9213;10;3062218
5667;3667;4;3106793
5668;10181;10;3256544
5669;10534;4;2161211
5670;14949;10;2984294
5671;6098;10;717146
5672;5862;3;3493767
5673;4056;1;2993479
5674;10782;6;2181216
5675;4677;4;634054
5676;12100;3;1071145
5677;1203;1;1548083
5678;13213;7;2135991
5679;9700;6;403869
5680;11812;9;590448
5681;2609;8;907524
5682;11652;7;1883242
5683;4035;1;1599703
5684;8005;9;1486063
5685;5263;6;1762345
5686;11224;10;3413678
5687;9771;6;2234608
5688;8053;2;571730
5689;5064;9;256035
5690;6283;6;3361840
5691;10316;10;2750128
5692;14447;1;2002102
5693;3061;8;1869
5694;5864;5;3216714
5695;2626;6;2175091
5696;10610;2;2190165
5697;3254;8;762819
5698;12699;3;1393160
5699;7823;8;2057069
5700;12182;3;2300202
5701;2261;4;414660
5702;2074;2;468338
5703;8839;4;1646834
5704;7539;3;350646
5705;2884;10;3389241
5706;4583;10;1758912
5707;8298;1;1649292
5708;1711;9;163195
5709;10779;2;1123622
5710;14241;1;14581
5711;8442;8;2401642
5712;7665;10;2983813
5713;4020;2;3072799
5714;6112;10;3056769
5715;4790;4;1610046
5716;6405;8;1992480
5717;11777;1;2274327
5718;12824;1;1888456
5719;13962;6;1634764
5720;3498;7;1581117
5721;1363;9;827668
5722;6844;5;2535575
5723;12949;2;3000985
5724;4653;7;2454935
5725;4210;4;234239
5726;1092;8;2370866
5727;5317;5;3492011
5728;12306;1;3432740
5729;9826;2;6472
5730;3026;9;2099909
5731;13620;7;308405
5732;9922;2;155865
5733;9578;4;79182
5734;4961;3;1759675
5735;14902;5;175866
5736;3610;5;439419
5737;12814;1;236870
5738;10770;1;1249646
5739;8431;1;1752460
5740;5780;4;3765
5741;10618;6;1764576
5742;2640;1;2071474
5743;12089;6;3104077
5744;11187;10;242192
5745;4227;7;960484
5746;13999;8;3422148
5747;7373;1;2584863
5748;14708;6;601162
5749;12229;10;1607221
5750;8063;1;183062
5751;5908;7;3571487
5752;5626;8;2530386
5753;8516;8;3414041
5754;9695;10;476324
5755;6279;3;1472503
5756;9554;8;1535010
5757;8564;3;1123695
5758;13949;6;2847671
5759;1048;9;116415
5760;8612;1;1018671
5761;7890;7;1922643
5762;4536;6;1872365
5763;8886;3;157495
5764;10005;2;2679400
5765;2204;3;3361759
5766;5061;8;2246222
5767;12959;5;2905038
5768;4241;8;1313366
5769;10957;10;2881549
5770;1147;4;1170742
5771;5200;9;1756154
5772;5449;5;1024906
5773;2285;6;136046
5774;8053;7;1631165
5775;9980;9;3472672
5776;13625;2;2412364
5777;8529;8;3087396
5778;2980;9;2758917
5779;8351;8;1494763
5780;3437;1;468007
5781;4708;4;3441913
5782;3200;4;2891250
5783;6954;6;1825878
5784;6843;2;3479122
5785;5634;9;2184258
5786;3078;1;1433529
5787;2110;7;397275
5788;6483;7;3258702
5789;4784;1;287483
5790;3777;8;2296422
5791;9938;10;2971902
5792;9903;8;1044962
5793;13470;10;1133572
5794;13760;6;734214
5795;8928;1;1737007
5796;6377;5;3547833
5797;3878;7;1914436
5798;9668;7;425166
5799;5583;10;535914
5800;2257;8;2369938
5801;4353;10;517368
5802;8862;7;1271714
5803;14592;7;1375625
5804;9860;3;436553
5805;6896;9;2082744
5806;7891;2;2547015
5807;12786;8;2394683
5808;11585;3;1783402
5809;10907;6;659523
5810;10712;2;2716490
5811;4504;9;2103365
5812;4725;4;2020314
5813;9841;9;1353311
5814;6853;5;3304228
5815;1567;5;1232274
5816;10523;5;2687144
5817;10067;6;46879
5818;10337;3;334301
5819;3645;10;495216
5820;14939;1;1928792
5821;14230;7;1849327
5822;9683;1;3302060
5823;14674;5;1026390
5824;12608;6;585218
5825;13037;10;1855231
5826;4482;2;711530
5827;1552;2;3547353
5828;10515;3;3058054
5829;6673;9;3550088
5830;14919;7;3580546
5831;13039;5;497903
5832;12724;2;2662887
5833;7349;10;2223477
5834;2959;10;2780390
5835;9409;6;3606498
5836;5554;8;2170534
5837;3727;7;1516083
5838;13633;1;1390047
5839;11580;3;1396911
5840;13393;9;3293459
5841;10076;1;2694946
5842;9450;5;2270061
5843;3611;10;2599519
5844;7965;6;1227057
5845;9241;5;193485
5846;8865;9;951826
5847;1223;5;3347429
5848;11537;6;1484870
5849;3742;8;3157374
5850;14706;7;2705788
5851;7391;1;3501359
5852;5722;3;1580747
5853;11913;1;3585804
5854;14188;6;2263253
5855;5760;10;521214
5856;2509;5;871089
5857;12399;6;245854
5858;12832;10;790930
5859;8921;4;2237272
5860;12191;10;1371691
5861;7407;10;2655276
5862;14787;8;2992653
5863;4180;8;1888856
5864;10541;9;735092
5865;5597;7;2218716
5866;1294;2;3096466
5867;12964;2;3453095
5868;9099;9;2228600
5869;2999;4;3353451
5870;3186;6;2717502
5871;9419;7;1171243
5872;1912;6;2312649
5873;10738;2;2593465
5874;10451;10;858117
5875;10198;1;2889600
5876;3935;4;3234868
5877;12688;3;702974
5878;8895;1;3455017
5879;4791;8;391917
5880;12810;6;903679
5881;13175;10;1020023
5882;9819;3;2063144
5883;7184;3;3556250
5884;11039;10;844900
5885;6329;10;79413
5886;4318;5;2572759
5887;11438;1;2732843
5888;5321;2;3616078
5889;10372;10;2259774
5890;2423;9;2735488
5891;3251;3;1925057
5892;1497;7;725689
5893;13839;10;2808717
5894;5011;8;25485
5895;5196;8;638180
5896;2705;9;3358056
5897;10649;7;381452
5898;11719;3;1865250
5899;13729;4;2664262
5900;10578;9;752864
5901;4823;8;1154623
5902;10465;8;1119521
5903;2900;3;1786957
5904;8679;2;440326
5905;11642;7;1534816
5906;1732;7;1188705
5907;7137;5;2643275
5908;11958;7;2728119
5909;3994;3;3029387
5910;5145;7;941963
5911;10797;8;168889
5912;10111;10;446791
5913;5629;6;398912
5914;5812;7;1333890
5915;6577;6;351970
5916;1129;10;592385
5917;3447;9;3092050
5918;14494;4;1044762
5919;14281;5;655960
5920;12477;9;3302012
5921;3497;8;364107
5922;1356;7;3492344
5923;12260;7;3624727
5924;3301;8;618182
5925;7018;1;792822
5926;2933;6;445564
5927;8782;3;3160302
5928;1132;10;2567834
5929;2031;4;219864
5930;13233;2;3187489
5931;12661;6;2853951
5932;4814;1;2493428
5933;9907;9;791371
5934;4318;3;3295105
5935;9998;1;3404783
5936;5146;4;3556012
5937;12963;4;276408
5938;8508;6;3116324
5939;13682;1;2965946
5940;11074;10;2546518
5941;7578;7;3585324
5942;2442;3;4884
5943;12461;9;587227
5944;4662;8;1317792
5945;6361;3;2567111
5946;6076;7;1478776
5947;14400;8;327323
5948;13704;4;1474952
5949;5805;2;3329373
5950;1252;3;45887
5951;7621;6;266324
5952;7158;2;2992718
5953;4144;1;1209450
5954;6325;8;3018117
5955;7062;1;388761
5956;7100;10;1318052
5957;7055;1;1150632
5958;1442;3;1168927
5959;13774;6;3303253
5960;14787;4;1089567
5961;14624;9;1684842
5962;10281;1;75736
5963;14774;1;2508586
5964;6959;5;3498049
5965;10074;6;1743982
5966;11371;4;1331249
5967;14699;7;3311377
5968;3067;2;759567
5969;12497;4;1585190
5970;10141;1;451845
5971;6515;1;316591
5972;11813;3;3631798
5973;3609;5;1734510
5974;6096;3;1765324
5975;5015;8;3372100
5976;4505;4;359474
5977;4320;10;2905848
5978;9348;2;2307266
5979;7377;5;1706995
5980;2393;5;2969641
5981;5613;8;118770
5982;5927;9;1685751
5983;3583;1;2894358
5984;2380;8;174151
5985;2475;3;2921013
5986;11508;7;3517113
5987;11386;9;1284524
5988;7551;10;1428891
5989;4629;8;2906625
5990;12678;3;2087279
5991;2898;7;2405639
5992;4490;8;2762898
5993;2723;4;3468856
5994;7253;8;1876673
5995;8753;9;862307
5996;13542;8;3510150
5997;13881;5;1152557
5998;11274;10;744864
5999;13732;6;3229810
6000;4823;8;1236174
6001;3615;5;1823282
6002;9381;1;3223415
6003;9190;7;3545540
6004;3892;4;2877814
6005;10634;4;3385320
6006;3549;9;290523
6007;9192;3;1258461
6008;9251;5;3100042
6009;9329;7;3301800
6010;14109;1;29734
6011;5272;4;2067846
6012;11200;3;2499539
6013;11979;4;3117969
6014;14617;4;333886
6015;3625;9;970805
6016;12232;10;3654794
6017;14051;6;837087
6018;8162;4;2334410
6019;2721;1;577167
6020;11184;7;1882773
6021;9201;8;47204
6022;2878;2;1882663
6023;8338;7;1508718
6024;12433;7;3153920
6025;5739;6;1701707
6026;14366;2;1209787
6027;11870;9;163175
6028;2810;9;3513632
6029;5943;10;903476
6030;12513;2;3518250
6031;6387;3;2862952
6032;2795;4;2161432
6033;2150;8;2733027
6034;5451;7;471013
6035;13452;2;1147054
6036;7790;6;551260
6037;5366;10;1795986
6038;12289;2;17162
6039;2988;2;444777
6040;13248;1;2631044
6041;8449;2;2259184
6042;7654;5;1840039
6043;14489;1;1783049
6044;11779;10;2877734
6045;4784;1;19382
6046;10811;7;3562282
6047;12484;10;3301187
6048;6330;5;3135558
6049;1036;2;906008
6050;9219;4;863457
6051;5588;9;2673389
6052;9814;7;2473864
6053;9972;9;167882
6054;8813;1;1347378
6055;2044;7;1189245
6056;11760;10;3596671
6057;5545;3;1714944
6058;10858;7;392068
6059;13842;10;1176749
6060;12289;1;2176306
6061;13121;2;128319
6062;13813;3;1400704
6063;12684;3;2197142
6064;2847;6;3439501
6065;12060;9;822673
6066;3404;7;3562028
6067;7610;8;3421941
6068;12351;10;2647333
6069;12536;10;2843036
6070;6890;7;419855
6071;6238;10;1858912
6072;14674;2;820832
6073;12653;4;1889998
6074;9381;5;1602245
6075;12017;2;3279755
6076;4861;5;1862844
6077;8810;10;100353
6078;1317;5;2286847
6079;11021;1;3134833
6080;14558;4;1795533
6081;13187;1;1564450
6082;12417;8;683199
6083;11964;5;2607963
6084;12502;10;40622
6085;13222;4;845050
6086;2500;9;389306
6087;10042;3;1994345
6088;11860;9;1386435
6089;5059;8;2937410
6090;7385;6;1206023
6091;14481;5;2492287
6092;1472;10;1404153
6093;5724;4;2496168
6094;4078;3;1924450
6095;14493;1;2503412
6096;3593;8;858846
6097;10853;5;3299026
6098;2266;4;1998857
6099;5883;7;2055365
6100;8450;6;113077
6101;9196;9;140752
6102;4688;3;654145
6103;5793;10;293156
6104;5060;1;486540
6105;10260;8;2660365
6106;11796;4;1853367
6107;13388;2;584637
6108;2628;6;2221130
6109;10850;9;1723871
6110;2734;5;2982134
6111;11793;6;3496590
6112;6241;8;3083676
6113;9650;2;913290
6114;8576;7;3036901
6115;11568;4;612312
6116;5937;2;3100724
6117;1948;8;2448174
6118;12789;7;2156931
6119;11247;8;2595126
6120;14974;1;433555
6121;14240;4;1568465
6122;6230;6;2036046
6123;14699;7;3365535
6124;9373;1;1637117
6125;4152;2;1583516
6126;14064;3;455219
6127;6480;9;1980079
6128;1988;10;3621033
6129;13404;8;2754942
6130;6122;2;2420883
6131;7853;8;2219741
6132;14406;10;1757358
6133;14559;6;232022
6134;1673;10;3021808
6135;10782;3;1655264
6136;3003;5;910293
6137;7675;7;390262
6138;9422;9;2121779
6139;6781;3;1035893
6140;3026;8;2647319
6141;1364;6;3460739
6142;2108;4;3428570
6143;3880;6;3318209
6144;6362;5;3610972
6145;8615;1;1365374
6146;12429;1;3064378
6147;10576;6;491548
6148;12440;3;3115357
6149;8696;10;1312735
6150;10437;9;3058515
6151;1297;10;2066282
6152;7499;4;1142458
6153;2011;9;3059613
6154;6556;3;1622466
6155;6364;6;2200544
6156;6403;9;1760334
6157;14935;2;944976
6158;10690;9;2312114
6159;13691;2;2559195
6160;5435;5;2205664
6161;9589;5;3529051
6162;11169;10;619140
6163;9364;7;3122258
6164;14575;6;2958728
6165;1000;2;762678
6166;10993;7;1739873
6167;1807;6;2851984
6168;8381;2;1547094
6169;13795;7;1382269
6170;7541;3;3357656
6171;2147;10;2710602
6172;10796;9;327255
6173;10200;8;1121354
6174;9350;7;3603431
6175;9229;9;628374
6176;1750;8;1795218
6177;8480;2;2373729
6178;6157;2;3410225
6179;9419;1;272118
6180;3994;9;2175083
6181;5338;6;3619110
6182;9040;3;2520842
6183;2305;8;2308719
6184;2351;9;3352209
6185;5061;9;354725
6186;3763;10;1077560
6187;14311;7;2353236
6188;6706;4;2265260
6189;4716;9;821648
6190;14977;10;3550927
6191;14367;10;3621961
6192;9527;2;1734369
6193;9230;3;3218700
6194;1385;6;2485745
6195;12122;9;2774488
6196;2356;5;2842150
6197;1754;2;306667
6198;9628;10;360179
6199;4282;9;2848477
6200;10010;10;3281464
6201;8919;9;212547
6202;9070;8;2600377
6203;8118;6;1733256
6204;3531;5;1610722
6205;11875;2;348189
6206;12069;6;1739780
6207;12342;7;21551
6208;8926;3;3112237
6209;9272;3;994670
6210;3153;3;405471
6211;12152;6;3042559
6212;1534;3;1190056
6213;13557;9;2040502
6214;9187;1;384108
6215;11839;1;2242481
6216;8985;6;1008628
6217;5842;4;1965831
6218;6174;2;3425775
6219;8371;2;2604349
6220;12000;1;3341158
6221;6617;2;3042580
6222;2349;9;587079
6223;10527;3;725794
6224;5132;5;1487285
6225;6321;8;3391688
6226;5074;5;976783
6227;12258;10;764509
6228;1509;2;2291064
6229;11160;4;829617
6230;10758;8;1441777
6231;12621;5;1489002
6232;6172;2;2013927
6233;14904;3;562325
6234;4723;5;646454
6235;13727;7;1963164
6236;10524;4;1019234
6237;7920;6;787731
6238;2538;10;698244
6239;2776;10;3004630
6240;2938;9;2270721
6241;12156;5;1056565
6242;9742;9;2896968
6243;4285;4;1270984
6244;8044;7;416418
6245;2806;3;508320
6246;7513;1;2431787
6247;5454;8;3349735
6248;5800;4;2834804
6249;8201;3;243993
6250;4327;9;1765879
6251;4066;2;876708
6252;13125;7;536968
6253;11208;1;1411744
6254;7440;8;3163273
6255;1314;9;238969
6256;4016;2;3280977
6257;9666;10;1875220
6258;9673;3;246391
6259;8724;1;1874949
6260;1230;1;3026687
6261;14720;4;975967
6262;8220;1;1386104
6263;13739;9;2283251
6264;4606;10;3208579
6265;9930;2;2572649
6266;6577;9;1029000
6267;8974;3;628657
6268;3699;10;1393896
6269;14208;2;2077164
6270;9898;7;1223537
6271;3184;6;221068
6272;3673;7;1267734
6273;12364;1;421478
6274;3099;6;333598
6275;11496;1;2284989
6276;10424;4;146124
6277;12602;6;2971988
6278;4041;9;309466
6279;2884;2;979189
6280;2328;10;960180
6281;7406;9;1282944
6282;3596;4;1585116
6283;11152;2;2047877
6284;5884;10;2719423
6285;2291;7;565160
6286;2077;5;952214
6287;6166;10;602604
6288;4095;5;1054390
6289;13060;4;407896
6290;1981;6;2337680
6291;11658;4;2799991
6292;6252;3;541867
6293;3964;4;2479160
6294;7340;9;3633764
6295;11134;8;1295415
6296;1166;1;3326049
6297;8346;10;614296
6298;1864;9;1718131
6299;7921;9;1499890
6300;4924;1;3135214
6301;3771;9;1803509
6302;14171;5;1956301
6303;4436;3;758342
6304;2969;8;2676059
6305;9952;4;1545100
6306;5270;10;3264685
6307;13798;7;115986
6308;1792;8;1078060
6309;14437;3;879082
6310;13961;9;93733
6311;7733;9;309522
6312;14355;7;1566018
6313;7456;1;2922788
6314;6704;2;914999
6315;7094;6;1744270
6316;12281;5;3046445
6317;4218;9;2994203
6318;3313;2;3219245
6319;4973;3;2643611
6320;1980;1;1620269
6321;11471;5;426758
6322;1972;2;3229722
6323;11097;9;986764
6324;1630;4;3394603
6325;11655;8;2079502
6326;13055;9;3335462
6327;2787;7;2444261
6328;6556;5;443397
6329;8253;6;2694154
6330;12417;9;2614724
6331;5670;2;3187680
6332;13549;6;1254075
6333;2557;3;2465418
6334;6521;5;1499753
6335;8931;8;2812543
6336;14289;8;2982622
6337;12199;9;827435
6338;2239;5;3027095
6339;8985;4;1174737
6340;5826;2;956447
6341;2018;1;836678
6342;12063;7;3180241
6343;8546;7;176050
6344;10525;2;314904
6345;12134;8;2028822
6346;11796;7;1234389
6347;4960;5;1274787
6348;2919;10;1564556
6349;4146;2;1889655
6350;10739;9;1905012
6351;14903;3;332634
6352;4170;4;1050597
